fonte_arquivo,marca_seed,keyword,idioma,familia,categoria,volume_medio_12m,volume_corrente_est,kd,cpc_usd,densidade_competitiva,intent,tem_ai_overview,serp_features,click_potential,trend,n_fontes,fontes
2026-08-17_semrush_keywords_brastemp.csv,brastemp,fogão brastemp 5 bocas,pt,nao classificado,coccao,14800,16310.2,32.0,0.16,1.0,"Informational, Transactional",0,"Popular Products, Related Searches, Image Pack, Site Links, Video Carousel, People Also Ask",20.0,"[0.67, 0.54, 0.36, 0.54, 0.54, 0.29, 0.54, 0.44, 0.44, 0.54, 0.44, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,frigobar brastemp retro,pt,nao classificado,sem categoria,14800,13138.8,25.0,0.23,1.0,"Informational, Transactional",1,"Site Links, Adwords Bottom, Popular Products, Related Searches, AI Overview",20.0,"[0.54, 0.2, 0.36, 0.2, 0.29, 0.36, 0.54, 0.36, 0.29, 0.2, 0.29, 0.29]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,lava e seca brastemp,pt,especificacao produto,lavanderia,14800,15619.5,29.0,0.22,1.0,"Informational, Transactional",1,"AI Overview, Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches, Short Videos",20.0,"[0.44, 0.54, 0.54, 0.54, 0.54, 0.36, 0.66, 0.44, 0.44, 0.66, 0.44, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,máquina de lavar brastemp,pt,nao classificado,lavanderia,14800,16555.9,33.0,0.26,1.0,Commercial,1,"People Also Ask, Popular Products, Related Searches, Short Videos, AI Overview, Site Links, Video",20.0,"[0.44, 0.44, 0.36, 0.44, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.44, 0.44]",1,brastemp
2026-08-17_semrush_keywords_consul.csv,consul,consul geladeira,pt,marca e navegacao,geladeira,14800,15947.8,28.0,0.21,1.0,"Informational, Transactional",1,"Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack",20.0,"[0.29, 0.24, 0.81, 0.29, 0.2, 0.24, 0.29, 0.36, 0.54, 0.54, 0.66, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,fogão 4 bocas consul,pt,nao classificado,coccao,14800,10421.5,26.0,0.17,1.0,Transactional,0,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Adwords Bottom",20.0,"[0.54, 0.24, 0.24, 0.29, 0.44, 0.29, 0.36, 0.29, 0.36, 0.44, 0.36, 0.24]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,fogão consul 4 bocas,pt,nao classificado,coccao,14800,25927.0,26.0,0.17,1.0,Transactional,1,"People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video",20.0,"[0.54, 0.44, 0.81, 0.44, 0.54, 0.54, 0.36, 0.66, 0.44, 0.54, 0.54, 1.0]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira frost free consul,pt,especificacao produto,geladeira,14800,14716.4,28.0,0.23,1.0,"Informational, Transactional",0,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.36, 0.29, 0.29, 0.44, 0.44, 0.29, 0.36, 0.67, 0.44, 1.0, 0.29, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,purificador de agua consul,pt,nao classificado,purificador,14800,12710.9,38.0,0.16,1.0,"Navigational, Transactional",0,"Popular Products, Related Searches, Short Videos, Image Pack, Site Links, Video, People Also Ask",20.0,"[0.44, 0.36, 0.36, 0.36, 0.36, 0.44, 0.67, 0.44, 0.44, 0.36, 0.44, 0.36]",1,consul
2026-08-17_semrush_keywords_midea.csv,midea,midea ar condicionado,pt,marca e navegacao,ar condicionado,14800,10663.4,35.0,0.17,1.0,"Navigational, Transactional",0,"People Also Ask, Popular Products, Related Searches, Site Links, Video, Video Carousel",20.0,"[0.19, 0.19, 0.19, 0.29, 0.44, 0.44, 0.67, 0.81, 0.67, 0.29, 0.36, 0.29]",1,midea
2026-08-17_semrush_keywords_electrolux-branded.xlsx,electrolux,maquina de lavar eletrolux,pt,nao classificado,lavanderia,12100,19344.1,37.0,0.21,1.0,Commercial,0,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.19, 0.16, 0.19, 0.16, 0.19, 0.44, 0.81, 0.66, 0.81, 0.66, 1.0, 0.81]",1,electrolux
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,máquina de lavar louça,pt,nao classificado,lavanderia,12100,12044.2,35.0,0.1,1.0,Informational,1,"People Also Ask, Short Videos, Image Pack, Site Links, Video, Video Carousel, Popular Products, Related Searches, AI Overview",20.0,"[0.36, 0.44, 0.36, 0.36, 0.36, 0.36, 0.44, 0.29, 0.36, 0.29, 0.36, 0.36]",1,generico
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,frost free geladeira,pt,especificacao produto,geladeira,12100,11594.9,51.0,0.18,1.0,"Informational, Commercial",1,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview",20.0,"[0.24, 0.19, 1.0, 0.07, 0.19, 0.66, 0.54, 0.66, 0.54, 0.44, 0.54, 0.44]",1,generico
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,geladeira em promoção,pt,nao classificado,geladeira,12100,16012.0,42.0,0.16,1.0,Commercial,1,"Related Searches, AI Overview, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products",20.0,"[0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.44, 0.36, 0.36, 0.29, 0.36, 0.44]",1,generico
2026-08-17_semrush_keywords_brastemp.csv,brastemp,cooktop 5 bocas brastemp,pt,nao classificado,coccao,12100,10405.2,27.0,0.16,1.0,"Informational, Transactional",0,"Image Pack, Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.44, 0.54, 0.66, 0.54, 0.44, 0.54, 0.66, 0.44, 0.54, 0.36, 0.54, 0.44]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,fogão brastemp 4 bocas,pt,nao classificado,coccao,12100,12565.4,30.0,0.12,1.0,"Informational, Transactional",0,"Reviews, Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.66, 0.66, 0.66, 0.44, 0.44, 0.44, 0.54, 0.54, 0.44, 0.44, 0.44, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira brastemp 375 litros,pt,especificacao produto,geladeira,12100,9435.4,29.0,0.26,1.0,"Informational, Commercial",1,"Adwords Middle, Site Links, Video, People Also Ask, Related Searches, AI Overview, Knowledge Panel, Image Pack, Video Carousel, Popular Products",20.0,"[0.54, 0.36, 0.44, 0.36, 0.36, 0.66, 0.66, 0.54, 0.54, 0.36, 0.36, 0.36]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,lava louças brastemp 8 serviços,pt,nao classificado,lava loucas,12100,9173.9,33.0,0.25,1.0,Informational,1,"Video Carousel, Related Searches, Image Pack, Site Links, Video, People Also Ask, Popular Products, AI Overview, Knowledge Panel",20.0,"[0.36, 0.36, 0.67, 0.44, 0.36, 0.29, 0.44, 0.44, 0.36, 0.29, 0.29, 0.29]",1,brastemp
2026-08-17_semrush_keywords_consul.csv,consul,filtro consul,pt,peca e consumivel,sem categoria,12100,10814.9,32.0,0.25,1.0,"Informational, Transactional",1,"Image Pack, Site Links, Video, Popular Products, Related Searches, AI Overview",20.0,"[0.54, 0.44, 0.54, 0.54, 0.66, 0.54, 0.66, 0.66, 0.81, 0.66, 0.66, 0.54]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,frigobar consul,pt,nao classificado,sem categoria,12100,13133.7,27.0,0.13,1.0,"Informational, Transactional",0,"Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.44, 0.44, 0.44, 0.44, 0.54, 0.44, 0.54, 0.29, 0.66, 0.54, 0.66, 0.54]",1,consul
2026-08-17_semrush_keywords_midea.csv,midea,ar condicionado midea 12000,pt,nao classificado,ar condicionado,12100,9702.3,35.0,0.15,1.0,"Informational, Transactional",1,"People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video, Video Carousel",20.0,"[0.16, 0.16, 0.19, 0.24, 0.29, 0.44, 0.44, 0.81, 0.67, 0.36, 0.29, 0.29]",1,midea
2026-08-17_semrush_keywords_midea.csv,midea,climatizador midea,pt,nao classificado,ar condicionado,12100,5148.9,29.0,0.1,1.0,"Informational, Transactional",0,"Related Searches, Adwords Middle, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products",20.0,"[0.03, 0.02, 0.03, 0.04, 0.13, 0.13, 0.13, 0.44, 0.24, 0.1, 0.07, 0.05]",1,midea
2026-08-17_semrush_keywords_midea.csv,midea,midea lava e seca,pt,especificacao produto,lavanderia,12100,11012.4,31.0,0.2,1.0,"Navigational, Commercial",1,"People Also Ask, Popular Products, Related Searches, Adwords Middle, AI Overview, Site Links, Video, Video Carousel",20.0,"[0.66, 0.54, 0.54, 0.44, 0.36, 0.29, 0.66, 0.81, 0.81, 0.66, 0.81, 0.54]",1,midea
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,air frier,pt,nao classificado,sem categoria,9900,8256.4,49.0,0.14,1.0,Informational,1,"Video, People Also Ask, Popular Products, Related Searches, Short Videos, AI Overview, Image Pack, Site Links",20.0,"[0.44, 0.36, 0.44, 1.0, 0.36, 0.36, 0.54, 0.36, 0.36, 0.24, 0.36, 0.36]",1,generico
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,geladeira 400 litros,pt,especificacao produto,geladeira,9900,10656.5,26.0,0.23,1.0,Commercial,0,"Site Links, Video, People Also Ask, Popular Products, Related Searches",20.0,"[0.44, 0.44, 0.44, 0.44, 0.44, 0.44, 0.66, 0.54, 0.66, 0.44, 0.54, 0.54]",1,generico
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,geladeira de duas portas,pt,nao classificado,geladeira,9900,12830.4,22.0,0.13,1.0,Informational,0,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack",20.0,"[0.54, 0.66, 0.54, 0.54, 0.54, 0.54, 0.66, 0.66, 0.81, 0.54, 0.66, 0.81]",1,generico
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,geladeira duplex frost free,pt,especificacao produto,geladeira,9900,9217.2,38.0,0.23,1.0,Commercial,0,"Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links, Video",20.0,"[0.54, 0.54, 0.54, 0.54, 0.54, 0.54, 0.66, 0.66, 0.66, 0.54, 0.66, 0.54]",1,generico
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,preço de geladeira,pt,aquisicao e comparacao,geladeira,9900,9106.6,46.0,0.06,1.0,Commercial,1,"Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video, People Also Ask",20.0,"[0.44, 0.36, 0.36, 0.44, 0.44, 0.54, 0.66, 0.54, 0.54, 0.44, 0.54, 0.44]",1,generico
2026-08-17_semrush_keywords_brastemp.csv,brastemp,brastemp site,pt,marca e navegacao,sem categoria,9900,11429.7,36.0,0.7,1.0,Navigational,0,"People Also Ask, Popular Products, Related Searches, Site Links",20.0,"[0.54, 0.66, 1.0, 0.66, 0.54, 0.36, 0.54, 0.66, 0.44, 0.44, 0.36, 0.66]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira brastemp 588 litros,pt,especificacao produto,geladeira,9900,3918.7,34.0,0.21,1.0,"Informational, Transactional",0,"Image, People Also Ask, Popular Products, Related Searches, Knowledge Panel, Image Pack, Site Links, Video",20.0,"[0.44, 0.44, 0.54, 0.44, 0.54, 0.54, 0.81, 0.66, 0.44, 0.36, 0.36, 0.19]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira brastemp inox,pt,nao classificado,geladeira,9900,8611.5,36.0,0.28,1.0,"Informational, Transactional",0,"Site Links, People Also Ask, Popular Products, Related Searches, Image Pack",20.0,"[0.54, 0.54, 0.54, 0.44, 0.44, 0.54, 0.66, 0.44, 0.66, 0.29, 0.54, 0.44]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,microondas brastemp 32 litros,pt,especificacao produto,coccao,9900,10822.4,28.0,0.17,1.0,"Informational, Transactional",0,"Popular Products, Related Searches, Site Links, Reviews, Video, People Also Ask",20.0,"[0.44, 0.44, 0.44, 0.44, 0.36, 0.29, 0.54, 0.36, 0.36, 0.36, 0.36, 0.44]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,site brastemp,pt,nao classificado,sem categoria,9900,7298.3,32.0,0.7,1.0,Navigational,0,"Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.54, 0.44, 0.66, 0.54, 0.44, 0.44, 0.66, 0.44, 0.44, 0.36, 0.54, 0.36]",1,brastemp
2026-08-17_semrush_keywords_consul.csv,consul,fogao consul,pt,nao classificado,coccao,9900,8755.8,31.0,0.21,1.0,Transactional,1,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview",20.0,"[0.44, 0.54, 0.44, 0.44, 0.81, 0.44, 0.54, 0.36, 0.54, 0.44, 0.54, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,refrigerador frigobar consul,pt,nao classificado,geladeira,9900,13291.2,26.0,0.13,1.0,"Informational, Transactional",0,"Image Pack, Site Links, Video, Image, People Also Ask, Popular Products, Related Searches",20.0,"[1.0, 0.36, 0.1, 0.24, 0.29, 1.0, 1.0, 1.0, 0.36, 0.54, 0.54, 0.81]",1,consul
2026-08-17_semrush_keywords_hisense.csv,hisense,ar condicionado hisense,pt,nao classificado,ar condicionado,9900,6788.6,23.0,0.11,1.0,"Informational, Commercial",1,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links",20.0,"[0.1, 0.13, 0.13, 0.16, 0.19, 0.24, 0.36, 1.0, 1.0, 0.36, 0.29, 0.24]",1,hisense
2026-08-17_semrush_keywords_midea.csv,midea,lava louças midea,pt,nao classificado,lava loucas,9900,6654.8,27.0,0.14,1.0,"Informational, Navigational",1,"AI Overview, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos",20.0,"[0.66, 1.0, 0.66, 1.0, 0.81, 0.81, 1.0, 0.54, 0.81, 0.81, 1.0, 0.54]",1,midea
2026-08-17_semrush_keywords_midea.csv,midea,maquina de lavar midea,pt,nao classificado,lavanderia,9900,9181.3,27.0,0.14,1.0,Commercial,1,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video",20.0,"[0.54, 0.66, 0.66, 0.66, 0.66, 0.54, 0.81, 0.54, 1.0, 0.81, 1.0, 0.66]",1,midea
2026-08-17_semrush_keywords_electrolux-branded.xlsx,electrolux,microondas eletrolux,pt,nao classificado,coccao,8100,6767.1,39.0,0.12,1.0,"Informational, Transactional",0,"Image Pack, Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.66, 0.54, 0.54, 0.54, 0.44, 0.54, 0.66, 0.44, 0.54, 0.44, 0.54, 0.44]",1,electrolux
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,geladeira 480 litros,pt,especificacao produto,geladeira,8100,7290.0,27.0,0.21,1.0,Commercial,0,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Short Videos",20.0,"[0.44, 0.44, 0.44, 0.44, 0.54, 0.54, 1.0, 0.81, 0.81, 0.54, 0.66, 0.54]",1,generico
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,geladeira com freezer embaixo,pt,nao classificado,geladeira,8100,8856.2,22.0,0.17,1.0,Informational,1,"People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video",20.0,"[0.66, 0.54, 0.66, 0.66, 0.66, 0.81, 0.81, 0.66, 0.81, 0.81, 1.0, 0.81]",1,generico
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,geladeira pequeno,pt,nao classificado,geladeira,8100,21793.7,31.0,0.1,1.0,Informational,0,"Site Links, Video, People Also Ask, Related Searches, Image Pack",20.0,"[0.03, 0.03, 0.04, 0.13, 0.03, 0.07, 1.0, 0.54, 0.24, 0.54, 0.81, 1.0]",1,generico
2026-08-17_semrush_keywords_genericas-categoria.xlsx,generico,geladeira portatil,pt,nao classificado,geladeira,8100,9010.1,13.0,0.07,1.0,Commercial,1,"Reviews, People Also Ask, Popular Products, Related Searches, Site Links, Video, Video Carousel, Short Videos, AI Overview",20.0,"[0.66, 0.36, 0.29, 0.44, 0.54, 0.54, 0.66, 0.81, 0.81, 0.81, 0.54, 0.66]",1,generico
2026-08-17_semrush_keywords_brastemp.csv,brastemp,assistencia tecnica brastemp,pt,assistencia e reparo,sem categoria,8100,6182.3,20.0,0.43,0.56,Navigational,1,"People Also Ask, Related Searches, AI Overview, Knowledge Panel, Site Links, Reviews, Adwords Top, Adwords Bottom",20.0,"[0.54, 0.66, 0.36, 0.36, 0.44, 0.54, 0.44, 0.44, 0.54, 0.44, 0.54, 0.36]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,brastemp b blend,pt,marca e navegacao,sem categoria,8100,6821.1,34.0,0.14,1.0,"Navigational, Commercial",0,"People Also Ask, Popular Products, Related Searches, Adwords Middle, Image Pack, Site Links, Video, Adwords Top",20.0,"[0.08, 0.04, 0.06, 0.06, 0.06, 0.04, 0.04, 0.04, 0.04, 0.04, 0.03, 0.04]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,brastemp inverse,pt,marca e navegacao,sem categoria,8100,9610.8,35.0,0.31,1.0,Informational,0,"Image Pack, Site Links, Reviews, Video, Video Carousel, Popular Products, Adwords Middle, People Also Ask, Related Searches",20.0,"[0.29, 0.29, 0.29, 0.29, 0.29, 0.44, 0.44, 0.44, 0.44, 0.36, 0.44, 0.44]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,brastemp maquina de lavar,pt,marca e navegacao,lavanderia,8100,11435.3,33.0,0.39,1.0,Commercial,0,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Short Videos",20.0,"[0.44, 0.29, 0.36, 0.29, 0.29, 0.24, 0.54, 0.36, 0.44, 0.36, 0.44, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,fogao brastemp,pt,nao classificado,coccao,8100,10935.0,31.0,0.18,1.0,"Navigational, Transactional",0,"Image Pack, Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.29, 0.19, 0.36, 0.19, 0.19, 0.24, 0.36, 0.29, 0.24, 0.13, 0.36, 0.36]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,fogão 6 bocas brastemp,pt,nao classificado,coccao,8100,8163.0,26.0,0.12,1.0,Commercial,1,"Related Searches, AI Overview, Image Pack, Site Links, Reviews, Video, People Also Ask",20.0,"[0.81, 0.36, 0.66, 0.54, 0.54, 0.54, 0.66, 0.36, 0.44, 0.44, 0.54, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira 3 portas brastemp,pt,nao classificado,geladeira,8100,5400.0,26.0,0.31,1.0,"Informational, Transactional",0,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video",20.0,"[0.36, 0.44, 0.66, 0.54, 0.54, 0.66, 1.0, 0.81, 1.0, 0.66, 0.81, 0.44]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira brastemp 3 portas,pt,nao classificado,geladeira,8100,8358.0,30.0,0.31,1.0,"Informational, Transactional",1,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack",20.0,"[0.36, 0.44, 0.54, 0.44, 0.36, 0.54, 0.66, 0.54, 0.66, 0.54, 0.66, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira inox brastemp,pt,nao classificado,geladeira,8100,7552.2,35.0,0.28,1.0,"Informational, Transactional",0,"Related Searches, Image Pack, Site Links, People Also Ask, Popular Products",20.0,"[0.54, 0.36, 0.66, 0.54, 0.54, 0.66, 0.81, 0.54, 0.66, 0.44, 0.66, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira inverse brastemp,pt,nao classificado,geladeira,8100,9423.3,30.0,0.24,1.0,"Informational, Transactional",1,"Adwords Bottom, People Also Ask, AI Overview, Image Pack, Reviews, Video, Popular Products, Related Searches, Site Links",20.0,"[0.36, 0.29, 0.44, 0.44, 0.44, 0.54, 0.44, 0.54, 0.66, 0.44, 0.44, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,lava louças 8 serviços brastemp,pt,nao classificado,lava loucas,8100,10586.1,36.0,0.25,1.0,"Informational, Transactional",1,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links",20.0,"[0.19, 0.19, 0.66, 0.36, 0.19, 0.24, 0.44, 0.44, 0.54, 0.16, 0.19, 0.44]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,lavadora brastemp,pt,nao classificado,lavanderia,8100,7029.4,37.0,0.27,1.0,"Informational, Transactional",0,"Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask",20.0,"[0.36, 0.36, 0.36, 0.44, 0.29, 0.24, 0.44, 0.29, 0.36, 0.29, 0.29, 0.29]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,máquina de lavar brastemp 15kg,pt,especificacao produto,lavanderia,8100,7273.5,23.0,0.19,1.0,Informational,0,"Popular Products, Related Searches, Short Videos, Image Pack, Site Links, Video, Video Carousel",20.0,"[0.54, 0.54, 0.66, 0.44, 0.54, 0.54, 0.66, 0.36, 0.36, 0.36, 0.44, 0.44]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,secadora de roupas brastemp,pt,nao classificado,lavanderia,8100,7133.9,26.0,0.22,1.0,"Informational, Transactional",1,"People Also Ask, Popular Products, AI Overview, Image Pack, Video Carousel, Related Searches, Short Videos, Site Links, Reviews, Video",20.0,"[0.44, 0.81, 0.36, 0.24, 0.16, 0.16, 0.19, 0.16, 0.16, 0.16, 0.19, 0.24]",1,brastemp
2026-08-17_semrush_keywords_consul.csv,consul,freezer consul,pt,nao classificado,freezer,8100,7121.8,29.0,0.27,1.0,"Informational, Transactional",0,"Adwords Bottom, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video",20.0,"[0.66, 0.54, 0.54, 0.66, 0.66, 0.66, 0.66, 0.66, 0.81, 0.44, 0.54, 0.54]",1,consul
