Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,assistência técnica geladeira uberlândia,,,,,,0,0,0.00,1.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica geladeira vitória,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca,,,,,,110,37,2.27,0.53,193,Commercial,"Related Searches, Local Pack, Video, People Also Ask","0.07,0.10,0.12,0.12,0.15,0.12,0.19,0.12,0.10,0.05,0.12,0.19",90,,
br,assistência técnica lava e seca 24 horas,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca belo horizonte,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca belém,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca brasília,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca campinas,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca campo grande,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca caxias do sul,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca contagem,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca cuiabá,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca curitiba,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica lava e seca duque de caxias,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca electrolux,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca florianópolis,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca fortaleza,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca goiânia,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca guarulhos,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca joinville,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca joão pessoa,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca londrina,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca maceió,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca manaus,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca maringá,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca natal,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca niterói,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca osasco,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca perto de mim,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca porto alegre,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca recife,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica lava e seca ribeirão preto,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca rio de janeiro,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca salvador,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca santo andré,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca santos,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica lava e seca sorocaba,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca são bernardo do campo,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca são josé dos campos,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca são paulo,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca uberlândia,,,,,,,,,,,,,,,,
br,assistência técnica lava e seca vitória,,,,,,,,,,,,,,,,
br,assistência técnica lava louças,,,,,,0,0,0.78,0.44,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,,
br,assistência técnica lava louças 24 horas,,,,,,,,,,,,,,,,
br,assistência técnica lava louças belo horizonte,,,,,,,,,,,,,,,,
br,assistência técnica lava louças belém,,,,,,,,,,,,,,,,
br,assistência técnica lava louças brasília,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica lava louças campinas,,,,,,,,,,,,,,,,
br,assistência técnica lava louças campo grande,,,,,,,,,,,,,,,,
br,assistência técnica lava louças caxias do sul,,,,,,,,,,,,,,,,
br,assistência técnica lava louças contagem,,,,,,,,,,,,,,,,
br,assistência técnica lava louças cuiabá,,,,,,,,,,,,,,,,
br,assistência técnica lava louças curitiba,,,,,,,,,,,,,,,,
br,assistência técnica lava louças duque de caxias,,,,,,,,,,,,,,,,
br,assistência técnica lava louças electrolux,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica lava louças florianópolis,,,,,,,,,,,,,,,,
br,assistência técnica lava louças fortaleza,,,,,,,,,,,,,,,,
br,assistência técnica lava louças goiânia,,,,,,,,,,,,,,,,
br,assistência técnica lava louças guarulhos,,,,,,,,,,,,,,,,
br,assistência técnica lava louças joinville,,,,,,,,,,,,,,,,
br,assistência técnica lava louças joão pessoa,,,,,,,,,,,,,,,,
br,assistência técnica lava louças londrina,,,,,,,,,,,,,,,,
br,assistência técnica lava louças maceió,,,,,,,,,,,,,,,,
br,assistência técnica lava louças manaus,,,,,,,,,,,,,,,,
br,assistência técnica lava louças maringá,,,,,,,,,,,,,,,,
br,assistência técnica lava louças natal,,,,,,,,,,,,,,,,
br,assistência técnica lava louças niterói,,,,,,,,,,,,,,,,
br,assistência técnica lava louças osasco,,,,,,,,,,,,,,,,
br,assistência técnica lava louças perto de mim,,,,,,,,,,,,,,,,
br,assistência técnica lava louças porto alegre,,,,,,,,,,,,,,,,
br,assistência técnica lava louças recife,,,,,,,,,,,,,,,,
br,assistência técnica lava louças ribeirão preto,,,,,,,,,,,,,,,,
br,assistência técnica lava louças rio de janeiro,,,,,,,,,,,,,,,,
br,assistência técnica lava louças salvador,,,,,,,,,,,,,,,,
br,assistência técnica lava louças santo andré,,,,,,,,,,,,,,,,
br,assistência técnica lava louças santos,,,,,,,,,,,,,,,,
br,assistência técnica lava louças sorocaba,,,,,,,,,,,,,,,,
br,assistência técnica lava louças são bernardo do campo,,,,,,,,,,,,,,,,
br,assistência técnica lava louças são josé dos campos,,,,,,,,,,,,,,,,
br,assistência técnica lava louças são paulo,,,,,,,,,,,,,,,,
br,assistência técnica lava louças uberlândia,,,,,,,,,,,,,,,,
br,assistência técnica lava louças vitória,,,,,,,,,,,,,,,,
br,assistência técnica lava-louças,,,,,,0,0,0.78,0.44,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,,
br,assistência técnica lavadora,,,,,,110,7,0.60,0.38,187,Commercial,"Local Pack, Video, Related Searches","0.42,0.53,0.42,0.42,0.42,0.42,0.42,0.42,0.53,0.42,0.42,0.42",90,,
br,assistência técnica lavalouças,,,,,,,,,,,,,,,,
br,assistência técnica maquina de lavar roupa,,,,,,10,0,0.00,0.00,,,,"0.00,0.00,0.57,1.00,0.57,0.14,0.14,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica micro-ondas,,,,,,0,0,0.47,0.41,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20",,,
br,assistência técnica micro-ondas 24 horas,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas belo horizonte,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas belém,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas brasília,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas campinas,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas campo grande,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas caxias do sul,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas contagem,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas cuiabá,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas curitiba,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica micro-ondas duque de caxias,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas electrolux,,,,,,0,0,0.00,0.77,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica micro-ondas florianópolis,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas fortaleza,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas goiânia,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas guarulhos,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas joinville,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas joão pessoa,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas londrina,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas maceió,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas manaus,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas maringá,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas natal,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas niterói,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas osasco,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica micro-ondas perto de mim,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas porto alegre,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas recife,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas ribeirão preto,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica micro-ondas rio de janeiro,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas salvador,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas santo andré,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas santos,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas sorocaba,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas são bernardo do campo,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas são josé dos campos,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas são paulo,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas uberlândia,,,,,,,,,,,,,,,,
br,assistência técnica micro-ondas vitória,,,,,,,,,,,,,,,,
br,assistência técnica microondas,,,,,,390,7,0.45,0.44,129,Commercial,"People Also Ask, Related Searches, Local Pack, Video","0.20,0.16,0.16,0.16,0.07,0.20,0.13,0.13,0.16,0.13,0.16,0.13",90,,
br,assistência técnica máquina de lavar,,,,,,1000,16,0.63,0.42,137,Commercial,"Related Searches, Local Pack, Reviews, Video, Image, People Also Ask","1.00,0.79,0.41,0.54,0.24,0.79,0.13,0.10,0.41,0.36,0.36,0.30",90,,
br,assistência técnica máquina de lavar 24 horas,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar belo horizonte,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar belém,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar brasília,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar campinas,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica máquina de lavar campo grande,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar caxias do sul,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar contagem,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica máquina de lavar cuiabá,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar curitiba,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica máquina de lavar duque de caxias,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar electrolux,,,,,,320,21,0.54,0.64,108,Navigational,"Local Pack, People Also Ask, Related Searches","0.54,0.44,0.44,0.44,0.44,0.66,0.66,0.66,0.66,0.44,0.54,0.54",90,,
br,assistência técnica máquina de lavar florianópolis,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar fortaleza,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar goiânia,,,,,,10,0,0.00,0.00,,,,"0.33,0.00,1.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica máquina de lavar guarulhos,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar joinville,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar joão pessoa,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica máquina de lavar londrina,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica máquina de lavar maceió,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar manaus,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar maringá,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar natal,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar niterói,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar osasco,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar perto de mim,,,,,,260,8,0.36,0.41,139,Transactional,"Reviews, Video, People Also Ask, Related Searches, Local Pack","0.02,0.02,0.46,0.03,0.02,0.02,0.02,0.03,0.01,1.00,0.04,0.02",90,,
br,assistência técnica máquina de lavar porto alegre,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica máquina de lavar recife,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar ribeirão preto,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar rio de janeiro,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar salvador,,,,,,0,0,0.00,1.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica máquina de lavar santo andré,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar santos,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar sorocaba,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar são bernardo do campo,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar são josé dos campos,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica máquina de lavar são paulo,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar uberlândia,,,,,,,,,,,,,,,,
br,assistência técnica máquina de lavar vitória,,,,,,,,,,,,,,,,
br,assistência técnica purificador de água,,,,,,260,7,0.38,0.48,210,Commercial,"People Also Ask, Related Searches, Local Pack, Video, Adwords Bottom","0.43,0.54,0.43,0.66,0.35,0.29,0.29,0.54,0.35,0.35,0.29,0.18",90,,
br,assistência técnica purificador de água 24 horas,,,,,,,,,,,,,,,,
br,assistência técnica purificador de água perto de mim,,,,,,,,,,,,,,,,
br,assistência técnica refrigerador,,,,,,20,0,0.97,0.41,,,,"0.40,0.00,0.40,0.40,0.40,0.60,0.20,0.40,0.40,0.20,0.20,0.20",,,
br,assistência técnica secadora de roupas,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,assistência técnica secadora de roupas 24 horas,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas belo horizonte,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas belém,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas brasília,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas campinas,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas campo grande,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas caxias do sul,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas contagem,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas cuiabá,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas curitiba,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas duque de caxias,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas electrolux,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas florianópolis,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas fortaleza,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas goiânia,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas guarulhos,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas joinville,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas joão pessoa,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas londrina,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas maceió,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas manaus,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas maringá,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas natal,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas niterói,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas osasco,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas perto de mim,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas porto alegre,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas recife,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas ribeirão preto,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas rio de janeiro,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas salvador,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas santo andré,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas santos,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas sorocaba,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas são bernardo do campo,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas são josé dos campos,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas são paulo,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas uberlândia,,,,,,,,,,,,,,,,
br,assistência técnica secadora de roupas vitória,,,,,,,,,,,,,,,,
br,bandeja geladeira,,,,,,110,0,0.13,0.33,,,,"0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.43,0.43,0.81,0.81,1.00",,,
br,bandeja geladeira preco,,,,,,,,,,,,,,,,
br,base ferro de passar,,,,,,20,0,0.02,0.81,,,,"0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,,
br,base ferro de passar preco,,,,,,,,,,,,,,,,
br,batedeira não liga,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,batedeira perdeu forca,,,,,,,,,,,,,,,,
br,batedor batedeira,,,,,,210,15,0.03,1.00,217,"Informational, Commercial","Video, Video Carousel, Image Pack, Site Links, Reviews, People Also Ask, Popular Products, Related Searches, Short Videos","0.81,0.65,0.81,0.81,0.43,0.65,0.81,0.81,0.43,0.43,0.53,0.53",20,,
br,batedor batedeira preco,,,,,,,,,,,,,,,,
br,bateria robô aspirador,,,,,,20,0,0.04,1.00,,,,"0.66,0.66,0.66,0.66,1.00,0.66,0.66,0.66,0.66,0.66,0.66,0.66",,,
br,bateria robô aspirador compativel,,,,,,,,,,,,,,,,
br,bateria robô aspirador original,,,,,,,,,,,,,,,,
br,bateria robô aspirador preco,,,,,,,,,,,,,,,,
br,bebedouro não gela,,,,,,110,30,0.30,0.03,167,Informational,"Short Videos, AI Overview, Video, People Also Ask, Related Searches","0.52,0.52,0.33,0.33,0.52,0.66,0.42,0.42,0.66,0.66,0.52,0.52",90,,
br,bebedouro vazando,,,,,,30,0,0.00,0.33,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00",,,
br,bico lavadora de alta pressão,,,,,,1600,13,0.05,1.00,118,Informational,"Related Searches, Short Videos, Image Pack, Site Links, Video, Video Carousel, Popular Products","0.54,0.54,0.54,0.54,0.66,0.54,0.79,0.66,0.66,0.79,1.00,1.00",20,,
br,bico lavadora de alta pressão preco,,,,,,,,,,,,,,,,
br,bocal aspirador de pó,,,,,,210,24,0.05,1.00,210,"Informational, Commercial","Popular Products, Related Searches, Image Pack, Site Links, Video, People Also Ask","0.65,0.80,0.80,1.00,0.80,0.80,0.65,0.65,0.80,0.65,0.80,0.80",20,,
br,bocal aspirador de pó compativel,,,,,,,,,,,,,,,,
br,bocal aspirador de pó original,,,,,,,,,,,,,,,,
br,bocal aspirador de pó preco,,,,,,,,,,,,,,,,
br,bomba de drenagem máquina de lavar,,,,,,260,16,0.06,1.00,176,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack","0.53,0.66,0.53,0.43,0.53,1.00,0.82,1.00,0.82,0.82,0.82,0.82",20,,
br,bomba de drenagem máquina de lavar compativel,,,,,,,,,,,,,,,,
br,bomba de drenagem máquina de lavar original,,,,,,,,,,,,,,,,
br,bomba de drenagem máquina de lavar preco,,,,,,,,,,,,,,,,
br,borracha da porta freezer,,,,,,,,,,,,,,,,
br,borracha da porta freezer compativel,,,,,,,,,,,,,,,,
br,borracha da porta freezer original,,,,,,,,,,,,,,,,
br,borracha da porta freezer preco,,,,,,,,,,,,,,,,
br,borracha da porta geladeira,,,,,,590,9,0.04,1.00,176,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Site Links","0.36,0.24,0.16,0.24,0.24,0.36,0.36,0.55,0.67,1.00,1.00,1.00",20,,
br,borracha da porta geladeira compativel,,,,,,,,,,,,,,,,
br,borracha da porta geladeira original,,,,,,,,,,,,,,,,
br,borracha da porta geladeira preco,,,,,,,,,,,,,,,,
br,borracha liquidificador,,,,,,110,26,0.04,1.00,191,"Informational, Transactional","Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video, People Also Ask","0.52,0.64,0.82,0.82,0.64,1.00,0.52,0.41,0.64,0.41,0.52,0.64",20,,
br,borracha liquidificador preco,,,,,,,,,,,,,,,,
br,botão cooktop,,,,,,20,0,0.05,1.00,,,,"0.45,0.27,0.18,0.18,0.18,0.09,0.00,0.09,0.18,0.09,0.09,0.27",,,
br,botão cooktop compativel,,,,,,,,,,,,,,,,
br,botão cooktop original,,,,,,,,,,,,,,,,
br,botão cooktop preco,,,,,,,,,,,,,,,,
br,botão fogão,,,,,,90,15,0.07,1.00,187,Commercial,"People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack, Site Links, Video, Video Carousel","0.19,0.19,0.26,0.26,0.65,0.19,0.42,0.19,0.19,0.65,0.26,1.00",20,,
br,botão fogão compativel,,,,,,,,,,,,,,,,
br,botão fogão original,,,,,,,,,,,,,,,,
br,botão fogão preco,,,,,,,,,,,,,,,,
br,cafeteira não esquenta,,,,,,90,29,0.00,0.00,169,Informational,"Video, People Also Ask, Related Searches, Short Videos, AI Overview","0.42,0.42,0.42,0.42,0.42,0.52,0.42,0.33,0.23,0.23,0.33,0.52",90,,
br,cafeteira não passa café,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,cafeteira vazando,,,,,,20,0,0.00,0.33,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,capacitor ar condicionado,,,,,,4400,18,0.05,0.98,165,Informational,"AI Overview, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.23,0.13,0.13,0.13,0.23,0.29,0.29,0.66,0.66,0.66,0.44,0.23",20,,
br,capacitor ar condicionado compativel,,,,,,,,,,,,,,,,
br,capacitor ar condicionado original,,,,,,,,,,,,,,,,
br,capacitor ar condicionado preco,,,,,,0,0,0.04,0.62,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00",,,
br,cervejeira não gela,,,,,,10,0,1.09,0.07,,,,"0.00,0.02,0.02,0.05,0.02,0.02,0.02,0.12,0.00,0.05,0.00,0.02",,,
