Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,geladeira consul facilite frost free,consul,,,,,2400,20,0.11,1.00,339000,Informational,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links","0.52,0.44,0.52,0.52,0.66,0.52,0.66,0.66,0.80,0.66,0.66,0.52",20,,
br,geladeira consul frost free 342 litros,consul,,,,,2400,25,0.24,1.00,161,Informational,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Knowledge Panel, Image Pack","0.43,0.65,0.54,0.65,0.36,0.54,0.81,0.54,0.54,0.36,0.36,0.22",20,,
br,geladeira duplex consul,consul,,,,,2400,30,0.20,1.00,152,"Informational, Transactional","Image Pack, Site Links, People Also Ask, Popular Products, Related Searches","0.44,0.66,0.44,0.44,0.44,0.35,0.44,0.44,0.53,0.29,0.35,0.35",20,,
br,maquina consul 9kg,consul,,,,,2400,26,0.15,1.00,162,Informational,"People Also Ask, Popular Products, Related Searches, Knowledge Panel, Image Pack, Site Links, Video, Video Carousel","0.52,0.66,0.80,0.80,0.80,0.66,0.80,0.80,0.80,0.66,0.80,0.52",20,,
br,máquina consul 12kg,consul,,,,,2400,21,0.19,1.00,163,Informational,"Related Searches, Knowledge Panel, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.36,0.36,0.52,0.80,0.52,0.36,1.00,0.80,0.80,0.80,0.36,0.44",20,,
br,máquina de lavar consul 15kg,consul,,,,,2400,18,0.18,1.00,170,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.52,0.52,0.36,0.52,0.52,0.66,0.80,0.52,0.80,0.52,0.66,1.00",20,,
br,purificador de água da consul,consul,,,,,2400,38,0.16,1.00,168,"Informational, Commercial","Popular Products, Related Searches, AI Overview, Site Links, Video, Video Carousel, People Also Ask, Short Videos, Reviews","0.05,0.07,0.03,0.16,0.13,0.24,0.10,0.07,0.05,0.07,0.36,0.36",20,,
br,refrigerador consul frost free 342,consul,,,,,2400,30,0.24,1.00,169,"Informational, Transactional","Video, People Also Ask, Popular Products, Related Searches, Knowledge Panel, Site Links","0.65,0.43,0.54,0.36,0.43,0.54,1.00,0.54,0.54,0.43,0.36,0.29",20,,
br,termostato geladeira consul,consul,,,,,2400,11,0.04,1.00,158,Informational,"Video, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Reviews, Popular Products","0.54,0.65,0.54,0.65,0.54,0.54,0.54,0.43,0.54,0.36,0.65,0.43",20,,
br,ar condicionado 7500 consul,consul,,,,,1900,27,0.14,1.00,163,"Informational, Transactional","Related Searches, Site Links, Video, People Also Ask, Popular Products","0.16,0.16,0.10,0.24,0.16,0.10,0.44,0.81,0.66,0.53,0.35,0.35",20,,
br,ar condicionado consul 12000,consul,,,,,1900,25,0.10,1.00,168,"Informational, Transactional","Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Reviews","0.16,0.12,0.16,0.16,0.23,0.29,0.29,0.44,0.29,0.29,0.19,0.16",20,,
br,ar condicionado consul controle,consul,,,,,1900,24,0.06,1.00,167,Informational,"Related Searches, AI Overview, Site Links, Reviews, Video, Video Carousel, People Also Ask","0.28,0.24,0.19,0.28,0.28,0.28,0.28,0.54,0.54,0.24,0.28,0.24",20,,
br,ar condicionado janela consul,consul,,,,,1900,26,0.20,1.00,170,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video Carousel","0.08,0.07,0.07,0.10,0.10,0.16,0.19,0.36,0.44,0.24,0.13,0.13",20,,
br,bebedouro da consul,consul,,,,,1900,30,0.15,1.00,160,"Informational, Transactional","Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links, Reviews, Video","0.43,0.24,0.07,0.24,0.43,0.36,0.24,0.28,0.28,0.36,0.28,0.28",20,,
br,casas bahia geladeira consul,consul,,,,,1900,30,0.14,1.00,160,Navigational,"Site Links, Popular Products, Related Searches, Image Pack","0.43,0.29,0.36,0.43,0.36,0.43,0.81,0.54,0.65,0.36,0.54,0.43",20,,
br,cervejeira consul medidas,consul,,,,,1900,22,0.09,1.00,156,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Image Pack, Reviews, Related Searches, AI Overview","0.65,0.65,0.65,0.65,0.65,0.65,0.82,0.44,0.55,0.44,0.55,0.65",20,,
br,consul 120 litros frigobar,consul,,,,,1900,26,0.10,1.00,131,Commercial,"People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video","0.66,0.36,0.52,0.36,0.52,0.66,0.66,0.44,0.44,0.52,0.66,0.52",20,,
br,consul filtro refil,consul,,,,,1900,21,0.18,1.00,162,Transactional,"Image Pack, Site Links, People Also Ask, Popular Products, Related Searches","0.53,0.18,0.29,0.35,0.44,0.29,0.44,0.29,0.35,0.35,0.35,0.35",20,,
br,consul freezer,consul,,,,,1900,25,0.37,1.00,203,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.44,0.44,0.44,0.44,1.00,0.81,0.13,0.10,0.13,0.08,0.13,0.10",20,,
br,consul frigobar,consul,,,,,1900,20,0.13,1.00,176,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, Reviews, Video, People Also Ask","0.12,0.16,0.10,0.35,0.44,0.35,0.29,0.16,0.29,0.19,0.35,0.16",20,,
br,controle consul ar condicionado,consul,,,,,1900,26,0.06,1.00,167,Informational,"Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.15,0.28,0.13,0.28,0.36,0.24,0.36,0.43,0.54,0.24,0.28,0.24",20,,
br,controle para ar condicionado consul,consul,,,,,1900,23,0.06,1.00,179,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, Reviews, Video, People Also Ask","0.10,0.43,0.24,0.19,0.28,0.28,0.28,0.54,0.36,0.19,0.28,0.28",20,,
br,cooktop consul 5 bocas,consul,,,,,1900,19,0.13,1.00,164,Commercial,"Popular Products, Related Searches, Site Links, Video, Video Carousel, People Also Ask","0.29,0.36,0.54,0.43,0.43,0.43,0.54,0.22,0.43,0.43,0.43,0.29",20,,
br,cupom consul,consul,,,,,1900,28,0.57,1.00,162,Transactional,"Site Links, Reviews, Video, People Also Ask, Related Searches","0.29,0.24,0.44,0.44,0.35,0.35,0.66,0.35,0.29,0.24,0.29,0.24",20,,
br,filtro de água consul,consul,,,,,1900,18,0.17,1.00,169,"Informational, Transactional","Related Searches, Short Videos, Image Pack, Site Links, Reviews, Video, People Also Ask, Popular Products","0.29,0.18,0.29,0.24,0.53,0.29,0.35,0.44,0.29,1.00,0.29,0.44",20,,
br,fogao 4 bocas inox consul,consul,,,,,1900,21,0.18,1.00,167,Commercial,"Popular Products, Related Searches, Site Links, Video","0.44,0.24,0.53,0.35,0.16,0.16,0.66,0.24,0.53,0.29,0.18,0.24",20,,
br,fogão consul inox 4 bocas,consul,,,,,1900,19,0.18,1.00,169,Commercial,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.36,0.36,0.24,0.43,0.36,0.24,0.43,0.10,0.28,0.19,0.43,0.36",20,,
br,fogão inox 4 bocas consul,consul,,,,,1900,22,0.18,1.00,161,"Informational, Transactional","Site Links, Video, Image, People Also Ask, Popular Products, Related Searches","0.81,0.43,0.36,0.54,0.54,0.29,0.29,0.29,0.65,0.29,0.43,0.65",20,,
br,fogão inox consul 4 bocas,consul,,,,,1900,20,0.18,1.00,164,"Informational, Commercial","Image Pack, Site Links, Video, Popular Products, Related Searches","0.24,0.24,0.10,0.29,0.53,0.53,0.29,0.29,0.35,0.29,0.35,0.53",20,,
br,forno de embutir consul,consul,,,,,1900,23,0.20,1.00,159,Informational,"Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask","0.43,0.36,0.54,0.54,0.43,0.43,0.43,0.43,0.43,0.36,0.36,0.43",20,,
br,freezer horizontal consul,consul,,,,,1900,19,0.24,1.00,191,Informational,"Popular Products, Related Searches, Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask","0.29,0.29,0.29,0.23,0.23,0.23,0.35,0.23,0.10,0.08,0.29,0.44",20,,
br,frigobar consul 120 litros,consul,,,,,1900,26,0.10,1.00,166,Informational,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.52,0.44,0.52,0.66,0.66,0.66,0.66,0.52,0.66,0.52,0.52,0.44",20,,
br,frigobar da consul 120 litros,consul,,,,,1900,23,0.10,1.00,163,"Informational, Commercial","Site Links, Video, Popular Products, Related Searches, AI Overview","0.66,0.36,0.52,0.36,0.52,0.66,0.66,0.44,0.44,0.52,0.66,0.52",20,,
br,geladeira consul 334 litros,consul,,,,,1900,30,0.25,1.00,162,Informational,"Knowledge Panel, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.44,0.36,0.44,0.44,0.44,0.52,0.80,0.66,0.52,0.52,0.66,0.44",20,,
br,geladeira consul frost free duplex,consul,,,,,1900,27,0.23,1.00,161,"Informational, Transactional","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.43,0.43,0.43,0.81,0.43,0.54,0.81,0.29,0.36,0.29,0.22,0.29",20,,
br,geladeira frost free consul 450 litros,consul,,,,,1900,27,0.18,1.00,180,Commercial,"Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.29,0.43,0.22,0.36,0.20,0.22,0.54,0.65,0.54,0.43,0.54,0.43",20,,
br,geladeiras consul,consul,,,,,1900,34,0.21,1.00,2900000,"Informational, Transactional","Related Searches, Image Pack, Site Links, Reviews, Video, Image, People Also Ask, Popular Products","0.23,0.10,0.23,0.29,0.23,0.23,0.19,0.19,0.35,0.23,0.29,0.54",20,,
br,lavadora consul,consul,,,,,1900,28,0.25,1.00,169,"Informational, Transactional","Video, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack, Site Links","0.35,0.44,0.35,0.35,0.29,0.35,0.35,0.29,0.35,0.35,0.29,0.35",20,,
br,lavadora consul 15kg,consul,,,,,1900,24,0.19,1.00,165,Informational,"Related Searches, Short Videos, Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask, Popular Products","0.19,0.19,0.24,0.24,0.19,0.19,0.24,0.24,0.24,0.15,0.19,0.19",20,,
br,maquina consul,consul,,,,,1900,30,0.29,1.00,204,Informational,"Popular Products, Related Searches, Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask","0.65,0.65,0.65,0.65,0.55,0.55,0.65,0.65,0.55,0.55,0.65,0.82",20,,
br,maquina de lavar consul 15kg,consul,,,,,1900,22,0.23,1.00,170,Commercial,"Popular Products, Related Searches, Short Videos, Image Pack, Site Links, Adwords Top, Adwords Bottom, Video Carousel, Video, People Also Ask","0.54,0.43,0.54,0.43,0.36,0.29,0.54,0.36,0.54,0.36,0.43,0.20",20,,
br,maquinas de lavar consul 12kg,consul,,,,,1900,25,0.18,1.00,170,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Video","0.66,0.35,0.05,0.23,0.16,0.35,0.08,0.04,0.05,0.04,0.10,0.16",20,,
br,máquina de lavar consul 9kg,consul,,,,,1900,34,0.18,1.00,183,Commercial,"Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Related Searches, Popular Products, AI Overview","0.52,0.52,0.52,0.66,0.44,0.44,0.52,0.52,0.44,0.44,0.44,0.52",20,,
br,máquina de lavar da consul,consul,,,,,1900,28,0.27,1.00,200,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Reviews, Video","0.43,0.28,0.43,0.28,0.08,0.66,0.24,0.05,0.28,0.28,0.66,1.00",20,,
br,máquina de lavar roupa consul 12kg,consul,,,,,1900,25,0.21,1.00,170,Commercial,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.44,0.53,0.24,0.44,0.35,0.44,0.18,0.53,0.35,0.29,0.44,0.29",20,,
br,sensores geladeira consul,consul,,,,,1900,28,0.02,1.00,170,"Informational, Commercial","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.03,0.07,0.08,0.00,0.19,1.00,0.19,0.36,0.00,0.03,0.02,0.04",20,,
br,termostato da geladeira consul,consul,,,,,1900,16,0.04,1.00,163,"Informational, Transactional","Reviews, Video, Video Carousel, People Also Ask, Related Searches, Image Pack","0.44,0.52,0.24,0.52,0.52,0.66,0.36,0.80,0.52,0.52,0.52,0.52",90,,
br,ar condicionado 12000 consul,consul,,,,,1600,20,0.10,1.00,166,"Informational, Transactional","Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.10,0.10,0.10,0.16,0.23,0.19,0.10,0.44,0.35,0.29,0.16,0.16",20,,
br,ar condicionado 9000 btus consul,consul,,,,,1600,19,0.09,1.00,163,Commercial,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.13,0.13,0.15,0.15,0.24,0.24,0.28,0.28,0.36,0.19,0.19,0.13",20,,
br,ar condicionado consul janela,consul,,,,,1600,23,0.20,1.00,165,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, Popular Products, Related Searches","0.10,0.07,0.13,0.15,0.15,0.24,0.24,0.43,0.43,0.24,0.24,0.19",20,,
br,ar condicionado de janela consul,consul,,,,,1600,25,0.16,1.00,165,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos","0.10,0.08,0.10,0.15,0.19,0.19,0.24,0.54,0.54,0.36,0.24,0.19",20,,
br,ar condicionado portatil consul,consul,,,,,1600,24,0.07,1.00,150,Informational,"Related Searches, Image Pack, Site Links, Reviews, Video, People Also Ask, Popular Products","0.05,0.04,0.05,0.07,0.10,0.13,0.10,0.54,0.29,0.13,0.07,0.05",20,,
br,assistência técnica consul,consul,,,,,1600,18,0.29,0.56,2010000,Navigational,"Reviews, Image, People Also Ask, Related Searches, Local Pack, Site Links","0.19,0.24,0.28,0.13,0.24,0.19,0.19,0.15,0.19,0.15,0.36,0.19",20,,
br,autorizada consul,consul,,,,,1600,15,0.27,0.53,107,Navigational,"Image, People Also Ask, Related Searches, Site Links, Reviews","0.36,0.36,0.29,0.29,0.36,0.29,0.43,0.43,0.54,0.36,0.36,0.29",20,,
br,cami maquina de lavar consul,consul,,,,,1600,23,0.00,0.00,176,Commercial,"Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","1.00,0.00",20,,
br,consul ar condicionado,consul,,,,,1600,25,0.23,1.00,162,Transactional,"Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack","0.16,0.13,0.18,0.18,0.24,0.29,0.29,0.53,0.53,0.29,0.24,0.18",20,,
br,consul ar condicionado de janela,consul,,,,,1600,23,0.16,1.00,1720000,Commercial,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel","0.08,0.08,0.13,0.13,0.19,0.13,0.24,0.54,0.43,0.36,0.28,0.24",20,,
br,consul facilite frost free,consul,,,,,1600,28,0.14,1.00,165,Informational,"Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video, Video Carousel, People Also Ask","0.55,0.44,0.55,0.44,0.44,0.44,0.65,0.82,0.65,0.55,0.55,0.55",20,,
br,consul refil purificador,consul,,,,,1600,25,0.14,1.00,162,"Informational, Transactional","Site Links, Adwords Bottom, People Also Ask, Popular Products, Related Searches","0.84,0.68,0.68,0.68,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84",20,,
br,cooktop consul,consul,,,,,1600,25,0.12,1.00,182,"Informational, Transactional","Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.35,0.29,0.35,0.44,0.29,0.35,0.35,0.18,0.24,0.24,0.24,0.24",20,,
br,filtro consul geladeira,consul,,,,,1600,32,0.12,1.00,193,Informational,"Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products","0.36,0.20,0.29,0.36,0.36,0.36,0.22,0.54,0.65,0.00,0.54,0.54",20,,
br,filtro de agua consul refil,consul,,,,,1600,16,0.16,1.00,167,Informational,"Site Links, People Also Ask, Popular Products, Related Searches, Image Pack","0.66,0.54,0.79,0.66,0.66,0.66,0.66,0.66,1.00,0.66,0.54,0.79",20,,
br,filtro refil consul,consul,,,,,1600,22,0.18,1.00,481000,"Informational, Transactional","Site Links, Video, Popular Products, Related Searches","0.24,0.24,0.15,0.19,0.28,0.13,0.24,0.24,0.19,0.13,0.28,0.19",20,,
br,fogao 4 bocas consul inox,consul,,,,,1600,20,0.18,1.00,162,"Informational, Commercial","AI Overview, Site Links, Video, Popular Products, Related Searches","0.81,0.03,0.81,0.08,0.07,0.07,0.43,0.10,0.54,0.43,0.08,0.08",20,,
br,fogao 5 bocas consul,consul,,,,,1600,22,0.16,1.00,180,Transactional,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Image Pack","0.35,0.35,0.12,0.12,0.10,0.23,0.44,0.19,0.29,0.08,0.16,1.00",20,,
br,fogao consul 5 bocas mesa vidro,consul,,,,,1600,23,0.21,1.00,172,Informational,"Related Searches, Image Pack, Site Links, Video, Image, People Also Ask, Popular Products","0.65,0.65,0.65,0.55,0.44,0.30,0.65,0.65,1.00,0.44,0.65,1.00",20,,
br,fogao inox consul 5 bocas,consul,,,,,1600,21,0.17,1.00,167,Transactional,"Site Links, Video, Adwords Bottom, Popular Products, Related Searches","0.24,0.24,0.08,0.24,0.13,0.35,0.66,0.44,0.29,0.35,0.44,0.44",20,,
br,fogão 5 bocas inox consul,consul,,,,,1600,23,0.17,1.00,165,"Informational, Transactional","Image Pack, Site Links, Reviews, Video, Adwords Bottom, People Also Ask, Image, Popular Products, Related Searches","0.43,0.22,0.36,0.36,0.36,0.36,0.54,0.36,0.36,0.22,0.36,0.36",20,,
br,fogão consul 5 bocas inox,consul,,,,,1600,18,0.17,1.00,166,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Reviews, Image","0.52,0.44,0.52,0.36,0.16,0.44,0.80,0.44,0.36,0.27,0.52,0.44",20,,
br,fogão mesa de vidro consul,consul,,,,,1600,22,0.18,1.00,167,Informational,"Video, Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.54,0.36,0.20,0.43,0.43,0.43,0.54,0.36,0.43,0.29,0.29,0.22",20,,
br,forno de embutir da consul,consul,,,,,1600,23,0.20,1.00,164,Informational,"Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview","0.66,0.44,0.36,0.36,0.20,0.36,0.24,0.44,0.44,0.52,0.52,0.52",20,,
br,forno eletrico consul,consul,,,,,1600,17,0.17,1.00,168,Informational,"Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.65,0.55,0.55,0.82,0.55,0.55,0.82,0.55,0.34,0.44,0.55,0.65",20,,
br,frigobar consul 120,consul,,,,,1600,24,0.10,1.00,188,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.36,0.27,0.52,0.66,0.24,0.36,0.66,0.00,0.44,0.52,0.66,0.52",20,,
br,geladeira consul 450 litros frost free,consul,,,,,1600,28,0.18,1.00,178,Commercial,"Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.16,0.07,0.10,0.19,0.10,0.16,0.35,0.29,0.29,0.23,0.29,0.23",20,,
br,geladeira consul bem estar,consul,,,,,1600,24,0.10,1.00,164,Informational,"Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches, Image Pack","0.44,0.36,0.44,0.44,0.44,0.44,0.44,0.44,0.52,0.36,0.36,0.36",20,,
br,geladeira consul branca,consul,,,,,1600,26,0.20,1.00,182,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.52,0.44,0.36,0.44,0.44,0.27,0.66,0.44,0.44,0.36,0.44,0.44",20,,
br,geladeira consul frost free 340 litros,consul,,,,,1600,27,0.17,1.00,224000,Informational,"AI Overview, Knowledge Panel, Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches","0.36,0.29,0.36,0.36,0.29,0.29,0.54,0.43,0.54,0.36,0.43,0.36",20,,
br,geladeira consul frost free 450 litros,consul,,,,,1600,24,0.18,1.00,177,"Informational, Transactional","Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.36,0.28,0.28,0.19,0.24,0.24,0.28,0.36,0.28,0.19,0.24,0.19",20,,
br,geladeira consul frost free inox,consul,,,,,1600,26,0.24,1.00,172,"Informational, Transactional","Image Pack, Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches","0.19,0.19,0.28,0.24,0.15,0.24,0.28,0.15,0.24,0.24,0.24,0.24",20,,
br,geladeira consul nas casas bahia,consul,,,,,1600,30,0.14,1.00,169,"Navigational, Transactional","Image Pack, Site Links, Popular Products, Related Searches","0.19,0.10,0.10,0.19,0.10,0.28,0.54,0.36,0.36,0.28,0.36,0.28",20,,
